Word,Form,TimePeriod,SentenceLength
Bürgerinnen,long,2010s,19
Bürgerinnen,long,2010s,35
Bürgerinnen,long,2010s,16
Bürgerinnen,long,2010s,15
Bürgerinnen,long,2010s,37
Bürgerinnen,long,2010s,21
Bürgerinnen,long,2010s,26
Bürgerinnen,long,2010s,19
Bürgerinnen,long,2010s,10
Bürgerinnen,long,2010s,34
Bürgerinnen,long,2010s,18
Bürgerinnen,long,2010s,32
Bürgerinnen,long,2010s,26
Bürgerinnen,long,2010s,27
Bürgerinnen,long,2010s,15
Bürgerinnen,long,2010s,56
Bürgerinnen,long,2010s,48
Bürgerinnen,long,2010s,23
Bürgerinnen,long,2010s,16
Bürgerinnen,long,2010s,23
Bürgerinnen,long,2010s,27
Bürgerinnen,long,2010s,33
Bürgerinnen,long,2010s,44
Bürgerinnen,long,2010s,52
Bürgerinnen,long,2010s,53
Bürgerinnen,long,2010s,49
Bürgerinnen,long,2010s,14
Bürgerinnen,long,2010s,18
Bürgerinnen,long,2010s,17
Bürgerinnen,long,2010s,19
Bürgerinnen,long,2010s,25
Bürgerinnen,long,2010s,13
Bürgerinnen,long,2010s,10
Bürgerinnen,long,2010s,28
Bürgerinnen,long,2010s,39
Bürgerinnen,long,2010s,28
Bürgerinnen,long,2010s,17
Bürgerinnen,long,2010s,54
Bürgerinnen,long,2010s,21
Bürgerinnen,long,2010s,28
Bürgerinnen,long,2010s,18
Bürgerinnen,long,2010s,46
Bürgerinnen,long,2010s,26
Bürgerinnen,long,2010s,39
Bürgerinnen,long,2010s,49
Bürgerinnen,long,2010s,33
Bürgerinnen,long,2010s,25
Bürgerinnen,long,2010s,32
Bürgerinnen,long,2010s,25
Bürgerinnen,long,2010s,30
Bürgerinnen,long,2010s,48
Bürgerinnen,long,2010s,19
Bürgerinnen,long,2010s,26
Bürgerinnen,long,2010s,23
Bürgerinnen,long,2010s,34
Bürgerinnen,long,2010s,8
Bürgerinnen,long,2010s,21
Bürgerinnen,long,2010s,31
Bürgerinnen,long,2010s,16
Bürgerinnen,long,2010s,17
Bürgerinnen,long,2010s,40
Bürgerinnen,long,2010s,18
Bürgerinnen,long,2010s,34
Bürgerinnen,long,2010s,31
Bürgerinnen,long,2010s,18
Bürgerinnen,long,2010s,35
Bürgerinnen,long,2010s,6
Bürgerinnen,long,2010s,7
Bürgerinnen,long,2010s,28
Bürgerinnen,long,2010s,11
Bürgerinnen,long,2010s,39
Bürgerinnen,long,2010s,9
Bürgerinnen,long,2010s,14
Bürgerinnen,long,2010s,25
Bürgerinnen,long,2010s,12
Bürgerinnen,long,2010s,18
Bürgerinnen,long,2010s,28
Bürgerinnen,long,2010s,48
Bürgerinnen,long,2010s,21
Bürgerinnen,long,2010s,18
Bürgerinnen,long,2010s,39
Bürgerinnen,long,2010s,32
Bürgerinnen,long,2010s,22
Bürgerinnen,long,2010s,18
Bürgerinnen,long,2010s,19
Bürgerinnen,long,2010s,16
Bürgerinnen,long,2010s,20
Bürgerinnen,long,2010s,70
Bürgerinnen,long,2010s,52
Bürgerinnen,long,2010s,22
Bürgerinnen,long,2010s,25
Bürgerinnen,long,2010s,20
Bürgerinnen,long,2010s,46
Bürgerinnen,long,2010s,17
Bürgerinnen,long,2010s,16
Bürgerinnen,long,2010s,21
Bürgerinnen,long,2010s,23
Bürgerinnen,long,2010s,31
Bürgerinnen,long,2010s,40
Bürgerinnen,long,2010s,24
Bürgerinnen,long,2010s,34
Bürgerinnen,long,2010s,18
Bürgerinnen,long,2010s,23
Bürgerinnen,long,2010s,25
Bürgerinnen,long,2010s,21
Bürgerinnen,long,2010s,19
Bürgerinnen,long,2010s,29
Bürgerinnen,long,2010s,17
Bürgerinnen,long,2010s,21
Bürgerinnen,long,2010s,40
Bürgerinnen,long,2010s,22
Bürgerinnen,long,2010s,12
Bürgerinnen,long,2010s,39
Bürgerinnen,long,2010s,44
Bürgerinnen,long,2010s,17
Bürgerinnen,long,2010s,37
Bürgerinnen,long,2010s,33
Bürgerinnen,long,2010s,43
Bürgerinnen,long,2010s,18
Bürgerinnen,long,2010s,9
Bürgerinnen,long,2010s,10
Bürgerinnen,long,2010s,27
Bürgerinnen,long,2010s,15
Bürgerinnen,long,2010s,22
Bürgerinnen,long,2010s,25
Bürgerinnen,long,2010s,12
Bürgerinnen,long,2010s,22
Bürgerinnen,long,2010s,53
Bürgerinnen,long,2010s,34
Bürgerinnen,long,2010s,35
Bürgerinnen,long,2010s,12
Bürgerinnen,long,2010s,31
Bürgerinnen,long,2010s,13
Bürgerinnen,long,2010s,15
Bürgerinnen,long,2010s,27
Bürgerinnen,long,2010s,16
Bürgerinnen,long,2010s,11
Bürgerinnen,long,2010s,20
Bürgerinnen,long,2010s,36
Bürgerinnen,long,2010s,29
Bürgerinnen,long,2010s,6
Bürgerinnen,long,2010s,31
Bürgerinnen,long,2010s,44
Bürgerinnen,long,2010s,26
Bürgerinnen,long,2010s,31
Bürgerinnen,long,2010s,19
Bürgerinnen,long,2010s,13
Bürgerinnen,long,2010s,33
Bürgerinnen,long,2010s,6
Bürgerinnen,long,2010s,33
Bürgerinnen,long,2010s,17
Bürgerinnen,long,2010s,13
Bürgerinnen,long,2010s,12
Bürgerinnen,long,2010s,18
Bürgerinnen,long,2010s,28
Bürgerinnen,long,2010s,21
Bürgerinnen,long,2010s,14
Bürgerinnen,long,2010s,24
Bürgerinnen,long,2010s,10
Bürgerinnen,long,2010s,21
Bürgerinnen,long,2010s,14
Bürgerinnen,long,2010s,21
Bürgerinnen,long,2010s,17
Bürgerinnen,long,2010s,42
Bürgerinnen,long,2010s,32
Bürgerinnen,long,2010s,11
Bürgerinnen,long,2010s,28
Bürgerinnen,long,2010s,34
Bürgerinnen,long,2010s,32
Bürgerinnen,long,2010s,22
Bürgerinnen,long,2010s,16
Bürgerinnen,long,2010s,25
Bürgerinnen,long,2010s,16
Bürgerinnen,long,2010s,23
Bürgerinnen,long,2010s,40
Bürgerinnen,long,2010s,30
Bürgerinnen,long,2010s,23
Bürgerinnen,long,2010s,26
Bürgerinnen,long,2010s,51
Bürgerinnen,long,2010s,17
Bürgerinnen,long,2010s,52
Bürgerinnen,long,2010s,14
Bürgerinnen,long,2010s,57
Bürgerinnen,long,2010s,26
Bürgerinnen,long,2010s,16
Bürgerinnen,long,2010s,33
Bürgerinnen,long,2010s,17
Bürgerinnen,long,2010s,8
Bürgerinnen,long,2010s,25
Bürgerinnen,long,2010s,43
Bürgerinnen,long,2010s,18
Bürgerinnen,long,2010s,33
Bürgerinnen,long,2010s,29
Bürgerinnen,long,2010s,18
Bürgerinnen,long,2010s,20
Bürgerinnen,long,2010s,31
Bürgerinnen,long,2010s,15
Bürgerinnen,long,2010s,18
Bürgerinnen,long,2010s,16
Bürgerinnen,long,2010s,28
Bürgerinnen,long,2010s,28
Bürgerinnen,long,2010s,20
Bürgerinnen,long,2010s,21
Bürgerinnen,long,2010s,12
Bürgerinnen,long,2010s,10
Bürgerinnen,long,2010s,18
Bürgerinnen,long,2010s,25
Bürgerinnen,long,2010s,31
Bürgerinnen,long,2010s,14
Bürgerinnen,long,2010s,12
Bürgerinnen,long,2010s,19
Bürgerinnen,long,2010s,6
Bürgerinnen,long,2010s,22
Bürgerinnen,long,2010s,36
Bürgerinnen,long,2010s,21
Bürgerinnen,long,2010s,16
Bürgerinnen,long,2010s,33
Bürgerinnen,long,2010s,24
Bürgerinnen,long,2010s,50
Bürgerinnen,long,2010s,63
Bürgerinnen,long,2010s,28
Bürgerinnen,long,2010s,20
Bürgerinnen,long,2010s,25
Bürgerinnen,long,2010s,15
Bürgerinnen,long,2010s,15
Bürgerinnen,long,2010s,30
Bürgerinnen,long,2010s,16
Bürgerinnen,long,2010s,42
Bürgerinnen,long,2010s,16
Bürgerinnen,long,2010s,19
Bürgerinnen,long,2010s,30
Bürgerinnen,long,2010s,30
Bürgerinnen,long,2010s,42
Bürgerinnen,long,2010s,25
Bürgerinnen,long,2010s,8
Bürgerinnen,long,2010s,10
Bürgerinnen,long,2010s,7
Bürgerinnen,long,2010s,19
Bürgerinnen,long,2010s,29
Bürgerinnen,long,2010s,14
Bürgerinnen,long,2010s,14
Bürgerinnen,long,2010s,10
Bürgerinnen,long,2010s,20
Bürgerinnen,long,2010s,19
Bürgerinnen,long,2010s,9
Bürgerinnen,long,2010s,29
Bürgerinnen,long,2010s,15
Bürgerinnen,long,2010s,35
Bürgerinnen,long,2010s,20
Bürgerinnen,long,2010s,24
Bürgerinnen,long,2010s,34
Bürgerinnen,long,2010s,57
Bürgerinnen,long,2010s,13
Bürgerinnen,long,2010s,22
Bürgerinnen,long,2010s,17
Bürgerinnen,long,2010s,28
Bürgerinnen,long,2010s,23
Bürgerinnen,long,2010s,31
Bürgerinnen,long,2010s,22
Bürgerinnen,long,2010s,37
Bürgerinnen,long,2010s,17
Bürgerinnen,long,2010s,23
Bürgerinnen,long,2010s,19
Bürgerinnen,long,2010s,22
Bürgerinnen,long,2010s,18
Bürgerinnen,long,2010s,18
Bürgerinnen,long,2010s,36
Bürgerinnen,long,2010s,19
Bürgerinnen,long,2010s,13
Bürgerinnen,long,2010s,14
Bürgerinnen,long,2010s,44
Bürgerinnen,long,2010s,9
Bürgerinnen,long,2010s,36
Bürgerinnen,long,2010s,14
Bürgerinnen,long,2010s,21
Bürgerinnen,long,2010s,45
Bürgerinnen,long,2010s,20
Bürgerinnen,long,2010s,22
Bürgerinnen,long,2010s,21
Bürgerinnen,long,2010s,11
Bürgerinnen,long,2010s,11
Bürgerinnen,long,2010s,18
Bürgerinnen,long,2010s,23
Bürgerinnen,long,2010s,18
Bürgerinnen,long,2010s,23
Bürgerinnen,long,2010s,33
Bürgerinnen,long,2010s,39
Bürgerinnen,long,2010s,21
Bürgerinnen,long,2010s,21
Bürgerinnen,long,2010s,38
Bürgerinnen,long,2010s,15
Bürgerinnen,long,2010s,20
Bürgerinnen,long,2010s,35
Bürgerinnen,long,2010s,32
Bürgerinnen,long,2010s,17
Bürgerinnen,long,2010s,43
Bürgerinnen,long,2010s,35
Bürgerinnen,long,2010s,83
Bürgerinnen,long,2010s,82
Bürgerinnen,long,2010s,43
Bürgerinnen,long,2010s,32
Bürgerinnen,long,2010s,21
Bürgerinnen,long,2010s,24
Bürgerinnen,long,2010s,27
Bürgerinnen,long,2010s,13
Bürgerinnen,long,2010s,34
Bürgerinnen,long,2010s,39
Bürgerinnen,long,2010s,12
Bürgerinnen,long,2010s,18
Bürgerinnen,long,2010s,25
Bürgerinnen,long,2010s,56
Bürgerinnen,long,2010s,24
Bürgerinnen,long,2010s,19
Bürgerinnen,long,2010s,11
Bürgerinnen,long,2010s,23
Bürgerinnen,long,2010s,20
Bürgerinnen,long,2010s,14
Bürgerinnen,long,2010s,39
Bürgerinnen,long,2010s,28
Bürgerinnen,long,2010s,38
Bürgerinnen,long,2010s,44
Bürgerinnen,long,2010s,18
Bürgerinnen,long,2010s,27
Bürgerinnen,long,2010s,30
Bürgerinnen,long,2010s,19
Bürgerinnen,long,2010s,33
Bürgerinnen,long,2010s,16
Bürgerinnen,long,2010s,19
Bürgerinnen,long,2010s,12
Bürgerinnen,long,2010s,24
Bürgerinnen,long,2010s,46
Bürgerinnen,long,2010s,18
Bürgerinnen,long,2010s,33
Bürgerinnen,long,2010s,11
Bürgerinnen,long,2010s,32
Bürgerinnen,long,2010s,33
Bürgerinnen,long,2010s,39
Bürgerinnen,long,2010s,35
Bürgerinnen,long,2010s,22
Bürgerinnen,long,2010s,23
Bürgerinnen,long,2010s,29
Bürgerinnen,long,2010s,44
Bürgerinnen,long,2010s,25
Bürgerinnen,long,2010s,30
Bürgerinnen,long,2010s,11
Bürgerinnen,long,2010s,10
Bürgerinnen,long,2010s,21
Bürgerinnen,long,2010s,57
Bürgerinnen,long,2010s,31
Bürgerinnen,long,2010s,26
Bürgerinnen,long,2010s,31
Bürgerinnen,long,2010s,33
Bürgerinnen,long,2010s,32
Bürgerinnen,long,2010s,18
Bürgerinnen,long,2010s,18
Bürgerinnen,long,2010s,17
Bürgerinnen,long,2010s,19
Bürgerinnen,long,2010s,19
Bürgerinnen,long,2010s,19
Bürgerinnen,long,2010s,19
Bürgerinnen,long,2010s,17
Bürgerinnen,long,2010s,33
Bürgerinnen,long,2010s,48
Bürgerinnen,long,2010s,12
Bürgerinnen,long,2010s,15
Bürgerinnen,long,2010s,16
Bürgerinnen,long,2010s,40
Bürgerinnen,long,2010s,15
Bürgerinnen,long,2010s,13
Bürgerinnen,long,2010s,20
Bürgerinnen,long,2010s,33
Bürgerinnen,long,2010s,28
Bürgerinnen,long,2010s,36
Bürgerinnen,long,2010s,20
Bürgerinnen,long,2010s,41
Bürgerinnen,long,2010s,18
Bürgerinnen,long,2010s,14
Bürgerinnen,long,2010s,14
Bürgerinnen,long,2010s,11
Bürgerinnen,long,2010s,22
Bürgerinnen,long,2010s,13
Bürgerinnen,long,2010s,15
Bürgerinnen,long,2010s,22
Bürgerinnen,long,2010s,22
Bürgerinnen,long,2010s,24
Bürgerinnen,long,2010s,45
Bürgerinnen,long,2010s,12
Bürgerinnen,long,2010s,14
Bürgerinnen,long,2010s,23
Bürgerinnen,long,2010s,23
Bürgerinnen,long,2010s,16
Bürgerinnen,long,2010s,17
Bürgerinnen,long,2010s,32
Bürgerinnen,long,2010s,25
Bürgerinnen,long,2010s,19
Bürgerinnen,long,2010s,32
Bürgerinnen,long,2010s,25
Bürgerinnen,long,2010s,21
Bürgerinnen,long,2010s,18
Bürgerinnen,long,2010s,30
Bürgerinnen,long,2010s,13
Bürgerinnen,long,2010s,12
Bürgerinnen,long,2010s,21
Bürgerinnen,long,2010s,28
Bürgerinnen,long,2010s,18
Bürgerinnen,long,2010s,20
Bürgerinnen,long,2010s,6
Bürgerinnen,long,2010s,25
Bürgerinnen,long,2010s,15
Bürgerinnen,long,2010s,17
Bürgerinnen,long,2010s,12
Bürgerinnen,long,2010s,20
Bürgerinnen,long,2010s,26
Bürgerinnen,long,2010s,71
Bürgerinnen,long,2010s,24
Bürgerinnen,long,2010s,11
Bürgerinnen,long,2010s,15
Bürgerinnen,long,2010s,19
Bürgerinnen,long,2010s,16
Bürgerinnen,long,2010s,24
Bürgerinnen,long,2010s,29
Bürgerinnen,long,2010s,26
Bürgerinnen,long,2010s,34
Bürgerinnen,long,2010s,11
Bürgerinnen,long,2010s,165
Bürgerinnen,long,2010s,13
Bürgerinnen,long,2010s,42
Bürgerinnen,long,2010s,21
Bürgerinnen,long,2010s,21
Bürgerinnen,long,2010s,13
Bürgerinnen,long,2010s,21
Bürgerinnen,long,2010s,23
Bürgerinnen,long,2010s,14
Bürgerinnen,long,2010s,42
Bürgerinnen,long,2010s,16
Bürgerinnen,long,2010s,2
Bürgerinnen,long,2010s,26
Bürgerinnen,long,2010s,19
Bürgerinnen,long,2010s,18
Bürgerinnen,long,2010s,32
Bürgerinnen,long,2010s,33
Bürgerinnen,long,2010s,45
Bürgerinnen,long,2010s,20
Bürgerinnen,long,2010s,11
Bürgerinnen,long,2010s,8
Bürgerinnen,long,2010s,34
Bürgerinnen,long,2010s,19
Bürgerinnen,long,2010s,22
Bürgerinnen,long,2010s,17
Bürgerinnen,long,2010s,23
Bürgerinnen,long,2010s,22
Bürgerinnen,long,2010s,20
Bürgerinnen,long,2010s,28
Bürgerinnen,long,2010s,25
Bürgerinnen,long,2010s,24
Bürgerinnen,long,2010s,19
Bürgerinnen,long,2010s,19
Bürgerinnen,long,2010s,20
Bürgerinnen,long,2010s,11
Bürgerinnen,long,2010s,28
Bürgerinnen,long,2010s,14
Bürgerinnen,long,2010s,10
Bürgerinnen,long,2010s,48
Bürgerinnen,long,2010s,48
Bürgerinnen,long,2010s,31
Bürgerinnen,long,2010s,32
Bürgerinnen,long,2010s,19
Bürgerinnen,long,2010s,29
Bürgerinnen,long,2010s,23
Bürgerinnen,long,2010s,16
Bürgerinnen,long,2010s,28
Bürgerinnen,long,2010s,15
Bürgerinnen,long,2010s,16
Bürgerinnen,long,2010s,19
Bürgerinnen,long,2010s,17
Bürgerinnen,long,2010s,33
Bürgerinnen,long,2010s,16
Bürgerinnen,long,2010s,19
Bürgerinnen,long,2010s,19
Bürgerinnen,long,2010s,35
Bürgerinnen,long,2010s,18
Bürgerinnen,long,2010s,14
Bürgerinnen,long,2010s,30
Bürgerinnen,long,2010s,20
Bürgerinnen,long,2010s,13
Bürgerinnen,long,2010s,61
Bürgerinnen,long,2010s,22
Bürgerinnen,long,2010s,15
Bürgerinnen,long,2010s,20
Bürgerinnen,long,2010s,10
Bürgerinnen,long,2010s,15
Bürgerinnen,long,2010s,34
Bürgerinnen,long,2010s,31
Bürgerinnen,long,2010s,17
Bürgerinnen,long,2010s,17
Bürgerinnen,long,2010s,24
Bürgerinnen,long,2010s,54
Bürgerinnen,long,2010s,31
Bürgerinnen,long,2010s,34
Bürgerinnen,long,2010s,9
Bürgerinnen,long,2010s,14
Bürgerinnen,long,2010s,28
Bürgerinnen,long,2010s,14
Bürgerinnen,long,2010s,21
Bürgerinnen,long,2010s,28
Bürgerinnen,long,2010s,34
Bürgerinnen,long,2010s,8
Bürgerinnen,long,2010s,28
Bürgerinnen,long,2010s,38
Bürgerinnen,long,2010s,27
Bürgerinnen,long,2010s,25
Bürgerinnen,long,2010s,25
Bürgerinnen,long,2010s,27
Bürgerinnen,long,2010s,22
Bürgerinnen,long,2010s,41
Bürgerinnen,long,2010s,48
Bürgerinnen,long,2010s,27
Bürgerinnen,long,2010s,23
Bürgerinnen,long,2010s,26
Bürgerinnen,long,2010s,31
Bürgerinnen,long,2010s,16
Bürgerinnen,long,2010s,39
Bürgerinnen,long,2010s,41
Bürgerinnen,long,2010s,27
Bürgerinnen,long,2010s,35
Bürgerinnen,long,2010s,21
Bürgerinnen,long,2010s,9
Bürgerinnen,long,2010s,17
Bürgerinnen,long,2010s,35
Bürgerinnen,long,2010s,28
Bürgerinnen,long,2010s,29
Bürgerinnen,long,2010s,18
Bürgerinnen,long,2010s,22
Bürgerinnen,long,2010s,37
Bürgerinnen,long,2010s,13
Bürgerinnen,long,2010s,55
Bürgerinnen,long,2010s,14
Bürgerinnen,long,2010s,14
Bürgerinnen,long,2010s,13
Bürgerinnen,long,2010s,15
Bürgerinnen,long,2010s,21
Bürgerinnen,long,2010s,8
Bürgerinnen,long,2010s,27
Bürgerinnen,long,2010s,14
Bürgerinnen,long,2010s,8
Bürgerinnen,long,2010s,14
Bürgerinnen,long,2010s,10
Bürgerinnen,long,2010s,16
Bürgerinnen,long,2010s,39
Bürgerinnen,long,2010s,16
Bürgerinnen,long,2010s,16
Bürgerinnen,long,2010s,21
Bürgerinnen,long,2010s,15
Bürgerinnen,long,2010s,22
Bürgerinnen,long,2010s,43
Bürgerinnen,long,2010s,13
Bürgerinnen,long,2010s,18
Bürgerinnen,long,2010s,69
Bürgerinnen,long,2010s,24
Bürgerinnen,long,2010s,26
Bürgerinnen,long,2010s,47
Bürgerinnen,long,2010s,39
Bürgerinnen,long,2010s,14
Bürgerinnen,long,2010s,28
Bürgerinnen,long,2010s,25
Bürgerinnen,long,2010s,14
Bürgerinnen,long,2010s,26
Bürgerinnen,long,2010s,55
Bürgerinnen,long,2010s,39
Bürgerinnen,long,2010s,19
Bürgerinnen,long,2010s,30
Bürgerinnen,long,2010s,17
Bürgerinnen,long,2010s,26
Bürgerinnen,long,2010s,19
Bürgerinnen,long,2010s,10
Bürgerinnen,long,2010s,11
Bürgerinnen,long,2010s,19
Bürgerinnen,long,2010s,26
Bürgerinnen,long,2010s,20
Bürgerinnen,long,2010s,16
Bürgerinnen,long,2010s,12
Bürgerinnen,long,2010s,9
Bürgerinnen,long,2010s,12
Bürgerinnen,long,2010s,47
Bürgerinnen,long,2010s,50
Bürgerinnen,long,2010s,17
Bürgerinnen,long,2010s,30
Bürgerinnen,long,2010s,34
Bürgerinnen,long,2010s,25
Bürgerinnen,long,2010s,46
Bürgerinnen,long,2010s,50
Bürgerinnen,long,2010s,30
Bürgerinnen,long,2010s,22
Bürgerinnen,long,2010s,17
Bürgerinnen,long,2010s,17
Bürgerinnen,long,2010s,21
Bürgerinnen,long,2010s,12
Bürgerinnen,long,2010s,20
Bürgerinnen,long,2010s,13
Bürgerinnen,long,2010s,11
Bürgerinnen,long,2010s,34
Bürgerinnen,long,2010s,14
Bürgerinnen,long,2010s,7
Bürgerinnen,long,2010s,22
Bürgerinnen,long,2010s,32
Bürgerinnen,long,2010s,29
Bürgerinnen,long,2010s,42
Bürgerinnen,long,2010s,17
Bürgerinnen,long,2010s,40
Bürgerinnen,long,2010s,48
Bürgerinnen,long,2010s,27
Bürgerinnen,long,2010s,16
Bürgerinnen,long,2010s,15
Bürgerinnen,long,2010s,14
Bürgerinnen,long,2010s,14
Bürgerinnen,long,2010s,11
Bürgerinnen,long,2010s,17
Bürgerinnen,long,2010s,70
Bürgerinnen,long,2010s,28
Bürgerinnen,long,2010s,17
Bürgerinnen,long,2010s,15
Bürgerinnen,long,2010s,22
Bürgerinnen,long,2010s,34
Bürgerinnen,long,2010s,8
Bürgerinnen,long,2010s,22
Bürgerinnen,long,2010s,26
Bürgerinnen,long,2010s,22
Bürgerinnen,long,2010s,21
Bürgerinnen,long,2010s,10
Bürgerinnen,long,2010s,15
Bürgerinnen,long,2010s,28
Bürgerinnen,long,2010s,40
Bürgerinnen,long,2010s,17
Bürgerinnen,long,2010s,34
Bürgerinnen,long,2010s,12
Bürgerinnen,long,2010s,19
Bürgerinnen,long,2010s,49
Bürgerinnen,long,2010s,47
Bürgerinnen,long,2010s,31
Bürgerinnen,long,2010s,32
Bürgerinnen,long,2010s,27
Bürgerinnen,long,2010s,28
Bürgerinnen,long,2010s,19
Bürgerinnen,long,2010s,24
Bürgerinnen,long,2010s,23
Bürgerinnen,long,2010s,63
Bürgerinnen,long,2010s,21
Bürgerinnen,long,2010s,18
Bürgerinnen,long,2010s,13
Bürgerinnen,long,2010s,18
Bürgerinnen,long,2010s,27
Bürgerinnen,long,2010s,19
Bürgerinnen,long,2010s,26
Bürgerinnen,long,2010s,12
Bürgerinnen,long,2010s,15
Bürgerinnen,long,2010s,58
Bürgerinnen,long,2010s,20
Bürgerinnen,long,2010s,24
Bürgerinnen,long,2010s,25
Bürgerinnen,long,2010s,21
Bürgerinnen,long,2010s,18
Bürgerinnen,long,2010s,24
Bürgerinnen,long,2010s,13
Bürgerinnen,long,2010s,28
Bürgerinnen,long,2010s,12
Bürgerinnen,long,2010s,15
Bürgerinnen,long,2010s,41
Bürgerinnen,long,2010s,23
Bürgerinnen,long,2010s,11
Bürgerinnen,long,2010s,27
Bürgerinnen,long,2010s,21
Bürgerinnen,long,2010s,11
Bürgerinnen,long,2010s,67
Bürgerinnen,long,2010s,33
Bürgerinnen,long,2010s,7
Bürgerinnen,long,2010s,18
Bürgerinnen,long,2010s,11
Bürgerinnen,long,2010s,25
Bürgerinnen,long,2010s,33
Bürgerinnen,long,2010s,8
Bürgerinnen,long,2010s,27
Bürgerinnen,long,2010s,21
Bürgerinnen,long,2010s,35
Bürgerinnen,long,2010s,17
Bürgerinnen,long,2010s,10
Bürgerinnen,long,2010s,14
Bürgerinnen,long,2010s,16
Bürgerinnen,long,2010s,22
Bürgerinnen,long,2010s,12
Bürgerinnen,long,2010s,28
Bürgerinnen,long,2010s,20
Bürgerinnen,long,2010s,19
Bürgerinnen,long,2010s,17
Bürgerinnen,long,2010s,13
Bürgerinnen,long,2010s,20
Bürgerinnen,long,2010s,35
Bürgerinnen,long,2010s,19
Bürgerinnen,long,2010s,20
Bürgerinnen,long,2010s,21
Bürgerinnen,long,2010s,96
Bürgerinnen,long,2010s,25
Bürgerinnen,long,2010s,58
Bürgerinnen,long,2010s,53
Bürgerinnen,long,2010s,11
Bürgerinnen,long,2010s,21
Bürgerinnen,long,2010s,36
Bürgerinnen,long,2010s,18
Bürgerinnen,long,2010s,31
Bürgerinnen,long,2010s,38
Bürgerinnen,long,2010s,20
Bürgerinnen,long,2010s,30
Bürgerinnen,long,2010s,19
Bürgerinnen,long,2010s,47
Bürgerinnen,long,2010s,19
Bürgerinnen,long,2010s,28
Bürgerinnen,long,2010s,21
Bürgerinnen,long,2010s,17
Bürgerinnen,long,2010s,18
Bürgerinnen,long,2010s,18
Bürgerinnen,long,2010s,32
Bürgerinnen,long,2010s,18
Bürgerinnen,long,2010s,21
Bürgerinnen,long,2010s,24
Bürgerinnen,long,2010s,42
Bürgerinnen,long,2010s,26
Bürgerinnen,long,2010s,9
Bürgerinnen,long,2010s,16
Bürgerinnen,long,2010s,24
Bürgerinnen,long,2010s,9
Bürgerinnen,long,2010s,36
Bürgerinnen,long,2010s,35
Bürgerinnen,long,2010s,8
Bürgerinnen,long,2010s,34
Bürgerinnen,long,2010s,35
Bürgerinnen,long,2010s,16
Bürgerinnen,long,2010s,20
Bürgerinnen,long,2010s,22
Bürgerinnen,long,2010s,22
Bürgerinnen,long,2010s,27
Bürgerinnen,long,2010s,17
Bürgerinnen,long,2010s,40
Bürgerinnen,long,2010s,9
Bürgerinnen,long,2010s,20
Bürgerinnen,long,2010s,17
Bürgerinnen,long,2010s,19
Bürgerinnen,long,2010s,66
Bürgerinnen,long,2010s,21
Bürgerinnen,long,2010s,19
Bürgerinnen,long,2010s,31
Bürgerinnen,long,2010s,11
Bürgerinnen,long,2010s,17
Bürgerinnen,long,2010s,16
Bürgerinnen,long,2010s,16
Bürgerinnen,long,2010s,27
Bürgerinnen,long,2010s,28
Bürgerinnen,long,2010s,25
Bürgerinnen,long,2010s,31
Bürgerinnen,long,2010s,51
Bürgerinnen,long,2010s,32
Bürgerinnen,long,2010s,16
Bürgerinnen,long,2010s,28
Bürgerinnen,long,2010s,52
Bürgerinnen,long,2010s,35
Bürgerinnen,long,2010s,36
Bürgerinnen,long,2010s,62
Bürgerinnen,long,2010s,32
Bürgerinnen,long,2010s,10
Bürgerinnen,long,2010s,40
Bürgerinnen,long,2010s,24
Bürgerinnen,long,2010s,34
Bürgerinnen,long,2010s,23
Bürgerinnen,long,2010s,19
Bürgerinnen,long,2010s,24
Bürgerinnen,long,2010s,7
Bürgerinnen,long,2010s,12
Bürgerinnen,long,2010s,7
Bürgerinnen,long,2010s,48
Bürgerinnen,long,2010s,8
Bürgerinnen,long,2010s,29
Bürgerinnen,long,2010s,19
Bürgerinnen,long,2010s,23
Bürgerinnen,long,2010s,15
Bürgerinnen,long,2010s,27
Bürgerinnen,long,2010s,47
Bürgerinnen,long,2010s,24
Bürgerinnen,long,2010s,22
Bürgerinnen,long,2010s,29
Bürgerinnen,long,2010s,33
Bürgerinnen,long,2010s,11
Bürgerinnen,long,2010s,22
Bürgerinnen,long,2010s,17
Bürgerinnen,long,2010s,47
Bürgerinnen,long,2010s,26
Bürgerinnen,long,2010s,14
Bürgerinnen,long,2010s,38
